Program with weighht pruning, dynamic, many ranges
Torch cuda  False
device  cpu
Test.py:567: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  training_data=torch.tensor(train_ds.dataset.data)
initial result [{'val_loss': 2.306201934814453, 'val_acc': 0.0322265625, 'val_top_1': 0.0322265625, 'val_top_5': 0.504589855670929}]
Test result is  {'val_loss': 0.3928965628147125, 'val_acc': 0.860644519329071, 'val_top_1': 0.860644519329071, 'val_top_5': 0.996777355670929}
Compression= 0.0
Mask compression =  0.1 tensor(0.0615)
After masking, Compression= 0.06138110577437984 Result after pruning is  {'val_loss': 0.39220890402793884, 'val_acc': 0.861035168170929, 'val_top_1': 0.861035168170929, 'val_top_5': 0.996777355670929}
Epoch [20], val_loss: 0.3165, val_acc: 0.8887, val_top_1: 0.8887, val_top_5: 0.9973
Epoch [21], val_loss: 0.3201, val_acc: 0.8886, val_top_1: 0.8886, val_top_5: 0.9974
Epoch [22], val_loss: 0.3170, val_acc: 0.8875, val_top_1: 0.8875, val_top_5: 0.9975
Epoch [23], val_loss: 0.3163, val_acc: 0.8884, val_top_1: 0.8884, val_top_5: 0.9976
Epoch [24], val_loss: 0.3317, val_acc: 0.8851, val_top_1: 0.8851, val_top_5: 0.9972
Epoch [25], val_loss: 0.3095, val_acc: 0.8918, val_top_1: 0.8918, val_top_5: 0.9975
Epoch [26], val_loss: 0.3102, val_acc: 0.8911, val_top_1: 0.8911, val_top_5: 0.9976
Epoch [27], val_loss: 0.3895, val_acc: 0.8677, val_top_1: 0.8677, val_top_5: 0.9974
Epoch [28], val_loss: 0.3133, val_acc: 0.8903, val_top_1: 0.8903, val_top_5: 0.9974
Epoch [29], val_loss: 0.3121, val_acc: 0.8891, val_top_1: 0.8891, val_top_5: 0.9974
Epoch [30], val_loss: 0.3147, val_acc: 0.8893, val_top_1: 0.8893, val_top_5: 0.9975
Epoch [31], val_loss: 0.3567, val_acc: 0.8710, val_top_1: 0.8710, val_top_5: 0.9977
Epoch [32], val_loss: 0.3133, val_acc: 0.8912, val_top_1: 0.8912, val_top_5: 0.9976
Epoch [33], val_loss: 0.3036, val_acc: 0.8909, val_top_1: 0.8909, val_top_5: 0.9976
Epoch [34], val_loss: 0.3043, val_acc: 0.8907, val_top_1: 0.8907, val_top_5: 0.9976
Compression= 0.06138110577437984 Result after pruning is  {'val_loss': 0.3489318788051605, 'val_acc': 0.8755859136581421, 'val_top_1': 0.8755859136581421, 'val_top_5': 0.99658203125}
Mask compression =  0.2 tensor(0.1393)
After masking, Compression= 0.13907036521366606 Result after pruning is  {'val_loss': 0.3500919044017792, 'val_acc': 0.8749023675918579, 'val_top_1': 0.8749023675918579, 'val_top_5': 0.996777355670929}
At train
Epoch [0], val_loss: 0.3263, val_acc: 0.8847, val_top_1: 0.8847, val_top_5: 0.9975
Epoch [1], val_loss: 0.3155, val_acc: 0.8865, val_top_1: 0.8865, val_top_5: 0.9977
Epoch [2], val_loss: 0.3277, val_acc: 0.8790, val_top_1: 0.8790, val_top_5: 0.9975
Epoch [3], val_loss: 0.3184, val_acc: 0.8862, val_top_1: 0.8862, val_top_5: 0.9979
Epoch [4], val_loss: 0.3025, val_acc: 0.8925, val_top_1: 0.8925, val_top_5: 0.9975
Epoch [5], val_loss: 0.3327, val_acc: 0.8783, val_top_1: 0.8783, val_top_5: 0.9975
Epoch [6], val_loss: 0.3245, val_acc: 0.8863, val_top_1: 0.8863, val_top_5: 0.9972
Epoch [7], val_loss: 0.3076, val_acc: 0.8898, val_top_1: 0.8898, val_top_5: 0.9973
Epoch [8], val_loss: 0.3433, val_acc: 0.8753, val_top_1: 0.8753, val_top_5: 0.9975
Epoch [9], val_loss: 0.3028, val_acc: 0.8932, val_top_1: 0.8932, val_top_5: 0.9974
Epoch [10], val_loss: 0.3173, val_acc: 0.8895, val_top_1: 0.8895, val_top_5: 0.9976
Epoch [11], val_loss: 0.3090, val_acc: 0.8901, val_top_1: 0.8901, val_top_5: 0.9976
Epoch [12], val_loss: 0.3127, val_acc: 0.8883, val_top_1: 0.8883, val_top_5: 0.9975
Epoch [13], val_loss: 0.3016, val_acc: 0.8935, val_top_1: 0.8935, val_top_5: 0.9976
Epoch [14], val_loss: 0.3015, val_acc: 0.8934, val_top_1: 0.8934, val_top_5: 0.9978
Epoch [15], val_loss: 0.3013, val_acc: 0.8909, val_top_1: 0.8909, val_top_5: 0.9977
Epoch [16], val_loss: 0.2977, val_acc: 0.8942, val_top_1: 0.8942, val_top_5: 0.9975
Epoch [17], val_loss: 0.2983, val_acc: 0.8919, val_top_1: 0.8919, val_top_5: 0.9977
Epoch [18], val_loss: 0.3070, val_acc: 0.8916, val_top_1: 0.8916, val_top_5: 0.9978
Epoch [19], val_loss: 0.2946, val_acc: 0.8948, val_top_1: 0.8948, val_top_5: 0.9976
Epoch [20], val_loss: 0.3081, val_acc: 0.8924, val_top_1: 0.8924, val_top_5: 0.9977
Epoch [21], val_loss: 0.3281, val_acc: 0.8843, val_top_1: 0.8843, val_top_5: 0.9976
Epoch [22], val_loss: 0.3077, val_acc: 0.8901, val_top_1: 0.8901, val_top_5: 0.9978
Epoch [23], val_loss: 0.3230, val_acc: 0.8872, val_top_1: 0.8872, val_top_5: 0.9976
Epoch [24], val_loss: 0.3016, val_acc: 0.8916, val_top_1: 0.8916, val_top_5: 0.9975
Epoch [25], val_loss: 0.3039, val_acc: 0.8933, val_top_1: 0.8933, val_top_5: 0.9975
Epoch [26], val_loss: 0.2970, val_acc: 0.8961, val_top_1: 0.8961, val_top_5: 0.9976
Epoch [27], val_loss: 0.2914, val_acc: 0.8985, val_top_1: 0.8985, val_top_5: 0.9977
Epoch [28], val_loss: 0.2958, val_acc: 0.8961, val_top_1: 0.8961, val_top_5: 0.9977
Epoch [29], val_loss: 0.3181, val_acc: 0.8892, val_top_1: 0.8892, val_top_5: 0.9978
Epoch [30], val_loss: 0.2975, val_acc: 0.8957, val_top_1: 0.8957, val_top_5: 0.9977
Epoch [31], val_loss: 0.3205, val_acc: 0.8896, val_top_1: 0.8896, val_top_5: 0.9975
Epoch [32], val_loss: 0.3175, val_acc: 0.8896, val_top_1: 0.8896, val_top_5: 0.9979
Epoch [33], val_loss: 0.3033, val_acc: 0.8939, val_top_1: 0.8939, val_top_5: 0.9978
Epoch [34], val_loss: 0.3075, val_acc: 0.8931, val_top_1: 0.8931, val_top_5: 0.9976
Compression= 0.13907036521366606 Result after pruning is  {'val_loss': 0.34468477964401245, 'val_acc': 0.8804687261581421, 'val_top_1': 0.8804687261581421, 'val_top_5': 0.99658203125}
Mask compression =  0.3 tensor(0.2139)
After masking, Compression= 0.21353012415452172 Result after pruning is  {'val_loss': 0.3492323160171509, 'val_acc': 0.8788086175918579, 'val_top_1': 0.8788086175918579, 'val_top_5': 0.996386706829071}
At train
Epoch [0], val_loss: 0.3154, val_acc: 0.8882, val_top_1: 0.8882, val_top_5: 0.9977
Epoch [1], val_loss: 0.3127, val_acc: 0.8890, val_top_1: 0.8890, val_top_5: 0.9978
Epoch [2], val_loss: 0.3089, val_acc: 0.8919, val_top_1: 0.8919, val_top_5: 0.9978
Epoch [3], val_loss: 0.3127, val_acc: 0.8920, val_top_1: 0.8920, val_top_5: 0.9978
Epoch [4], val_loss: 0.2952, val_acc: 0.8952, val_top_1: 0.8952, val_top_5: 0.9977
Epoch [5], val_loss: 0.2929, val_acc: 0.8994, val_top_1: 0.8994, val_top_5: 0.9978
Epoch [6], val_loss: 0.2937, val_acc: 0.8981, val_top_1: 0.8981, val_top_5: 0.9975
Epoch [7], val_loss: 0.2891, val_acc: 0.8967, val_top_1: 0.8967, val_top_5: 0.9979
Epoch [8], val_loss: 0.2919, val_acc: 0.8974, val_top_1: 0.8974, val_top_5: 0.9979
Epoch [9], val_loss: 0.3061, val_acc: 0.8927, val_top_1: 0.8927, val_top_5: 0.9977
Epoch [10], val_loss: 0.3155, val_acc: 0.8930, val_top_1: 0.8930, val_top_5: 0.9977
Epoch [11], val_loss: 0.3032, val_acc: 0.8924, val_top_1: 0.8924, val_top_5: 0.9974
Epoch [12], val_loss: 0.2960, val_acc: 0.8930, val_top_1: 0.8930, val_top_5: 0.9977
Epoch [13], val_loss: 0.3324, val_acc: 0.8835, val_top_1: 0.8835, val_top_5: 0.9975
Epoch [14], val_loss: 0.3043, val_acc: 0.8948, val_top_1: 0.8948, val_top_5: 0.9979
Epoch [15], val_loss: 0.2946, val_acc: 0.8957, val_top_1: 0.8957, val_top_5: 0.9979
Epoch [16], val_loss: 0.3129, val_acc: 0.8937, val_top_1: 0.8937, val_top_5: 0.9973
Epoch [17], val_loss: 0.3102, val_acc: 0.8911, val_top_1: 0.8911, val_top_5: 0.9976
Epoch [18], val_loss: 0.3340, val_acc: 0.8866, val_top_1: 0.8866, val_top_5: 0.9978
Epoch [19], val_loss: 0.3393, val_acc: 0.8851, val_top_1: 0.8851, val_top_5: 0.9974
Epoch [20], val_loss: 0.2957, val_acc: 0.8954, val_top_1: 0.8954, val_top_5: 0.9979
Epoch [21], val_loss: 0.3058, val_acc: 0.8930, val_top_1: 0.8930, val_top_5: 0.9979
Epoch [22], val_loss: 0.3206, val_acc: 0.8899, val_top_1: 0.8899, val_top_5: 0.9977
Epoch [23], val_loss: 0.3092, val_acc: 0.8933, val_top_1: 0.8933, val_top_5: 0.9976
Epoch [24], val_loss: 0.3745, val_acc: 0.8694, val_top_1: 0.8694, val_top_5: 0.9976
Epoch [25], val_loss: 0.3310, val_acc: 0.8849, val_top_1: 0.8849, val_top_5: 0.9979
Epoch [26], val_loss: 0.2991, val_acc: 0.8967, val_top_1: 0.8967, val_top_5: 0.9978
Epoch [27], val_loss: 0.3011, val_acc: 0.8967, val_top_1: 0.8967, val_top_5: 0.9974
Epoch [28], val_loss: 0.3075, val_acc: 0.8933, val_top_1: 0.8933, val_top_5: 0.9977
Epoch [29], val_loss: 0.2939, val_acc: 0.8990, val_top_1: 0.8990, val_top_5: 0.9976
Epoch [30], val_loss: 0.3288, val_acc: 0.8872, val_top_1: 0.8872, val_top_5: 0.9975
Epoch [31], val_loss: 0.2988, val_acc: 0.8971, val_top_1: 0.8971, val_top_5: 0.9977
Epoch [32], val_loss: 0.3196, val_acc: 0.8902, val_top_1: 0.8902, val_top_5: 0.9976
Epoch [33], val_loss: 0.2972, val_acc: 0.8980, val_top_1: 0.8980, val_top_5: 0.9976
Epoch [34], val_loss: 0.3001, val_acc: 0.8972, val_top_1: 0.8972, val_top_5: 0.9977
Compression= 0.21353012415452172 Result after pruning is  {'val_loss': 0.34344804286956787, 'val_acc': 0.8836914300918579, 'val_top_1': 0.8836914300918579, 'val_top_5': 0.9971679449081421}
Mask compression =  0.4 tensor(0.2826)
After masking, Compression= 0.2820581474860151 Result after pruning is  {'val_loss': 0.3595576882362366, 'val_acc': 0.8765624761581421, 'val_top_1': 0.8765624761581421, 'val_top_5': 0.996874988079071}
At train
Epoch [0], val_loss: 0.2978, val_acc: 0.8984, val_top_1: 0.8984, val_top_5: 0.9977
Epoch [1], val_loss: 0.3241, val_acc: 0.8932, val_top_1: 0.8932, val_top_5: 0.9979
Epoch [2], val_loss: 0.3074, val_acc: 0.8976, val_top_1: 0.8976, val_top_5: 0.9974
Epoch [3], val_loss: 0.3126, val_acc: 0.8947, val_top_1: 0.8947, val_top_5: 0.9974
Epoch [4], val_loss: 0.2985, val_acc: 0.8982, val_top_1: 0.8982, val_top_5: 0.9974
Epoch [5], val_loss: 0.2954, val_acc: 0.8987, val_top_1: 0.8987, val_top_5: 0.9978
Epoch [6], val_loss: 0.3284, val_acc: 0.8935, val_top_1: 0.8935, val_top_5: 0.9976
Epoch [7], val_loss: 0.3277, val_acc: 0.8919, val_top_1: 0.8919, val_top_5: 0.9975
Epoch [8], val_loss: 0.2984, val_acc: 0.8982, val_top_1: 0.8982, val_top_5: 0.9973
Epoch [9], val_loss: 0.3711, val_acc: 0.8844, val_top_1: 0.8844, val_top_5: 0.9974
Epoch [10], val_loss: 0.3068, val_acc: 0.8971, val_top_1: 0.8971, val_top_5: 0.9972
Epoch [11], val_loss: 0.3523, val_acc: 0.8817, val_top_1: 0.8817, val_top_5: 0.9977
Epoch [12], val_loss: 0.2990, val_acc: 0.8998, val_top_1: 0.8998, val_top_5: 0.9977
Epoch [13], val_loss: 0.3224, val_acc: 0.8930, val_top_1: 0.8930, val_top_5: 0.9975
Epoch [14], val_loss: 0.3110, val_acc: 0.8970, val_top_1: 0.8970, val_top_5: 0.9977
Epoch [15], val_loss: 0.3049, val_acc: 0.8999, val_top_1: 0.8999, val_top_5: 0.9974
Epoch [16], val_loss: 0.3144, val_acc: 0.8961, val_top_1: 0.8961, val_top_5: 0.9978
Epoch [17], val_loss: 0.4025, val_acc: 0.8781, val_top_1: 0.8781, val_top_5: 0.9973
Epoch [18], val_loss: 0.3222, val_acc: 0.8941, val_top_1: 0.8941, val_top_5: 0.9979
Epoch [19], val_loss: 0.3109, val_acc: 0.8961, val_top_1: 0.8961, val_top_5: 0.9974
Epoch [20], val_loss: 0.3532, val_acc: 0.8863, val_top_1: 0.8863, val_top_5: 0.9978
Epoch [21], val_loss: 0.3353, val_acc: 0.8894, val_top_1: 0.8894, val_top_5: 0.9977
Epoch [22], val_loss: 0.3221, val_acc: 0.8965, val_top_1: 0.8965, val_top_5: 0.9974
Epoch [23], val_loss: 0.3123, val_acc: 0.8976, val_top_1: 0.8976, val_top_5: 0.9975
Epoch [24], val_loss: 0.3143, val_acc: 0.8963, val_top_1: 0.8963, val_top_5: 0.9972
Epoch [25], val_loss: 0.3089, val_acc: 0.8987, val_top_1: 0.8987, val_top_5: 0.9976
Epoch [26], val_loss: 0.3119, val_acc: 0.8989, val_top_1: 0.8989, val_top_5: 0.9976
Epoch [27], val_loss: 0.3255, val_acc: 0.8949, val_top_1: 0.8949, val_top_5: 0.9974
Epoch [28], val_loss: 0.3231, val_acc: 0.8959, val_top_1: 0.8959, val_top_5: 0.9974
Epoch [29], val_loss: 0.4120, val_acc: 0.8713, val_top_1: 0.8713, val_top_5: 0.9977
Epoch [30], val_loss: 0.3208, val_acc: 0.8976, val_top_1: 0.8976, val_top_5: 0.9975
Epoch [31], val_loss: 0.3287, val_acc: 0.8908, val_top_1: 0.8908, val_top_5: 0.9976
Epoch [32], val_loss: 0.3500, val_acc: 0.8862, val_top_1: 0.8862, val_top_5: 0.9973
Epoch [33], val_loss: 0.4369, val_acc: 0.8744, val_top_1: 0.8745, val_top_5: 0.9955
Epoch [34], val_loss: 0.3368, val_acc: 0.8944, val_top_1: 0.8944, val_top_5: 0.9979
Compression= 0.2820581474860151 Result after pruning is  {'val_loss': 0.3893526494503021, 'val_acc': 0.880566418170929, 'val_top_1': 0.880566418170929, 'val_top_5': 0.9964843988418579}
Mask compression =  0.6 tensor(0.3860)
After masking, Compression= 0.38530330117563705 Result after pruning is  {'val_loss': 0.4150298237800598, 'val_acc': 0.872265636920929, 'val_top_1': 0.872265636920929, 'val_top_5': 0.99560546875}
At train
Epoch [0], val_loss: 0.3395, val_acc: 0.8887, val_top_1: 0.8887, val_top_5: 0.9977
Epoch [1], val_loss: 0.3199, val_acc: 0.8985, val_top_1: 0.8985, val_top_5: 0.9974
Epoch [2], val_loss: 0.3352, val_acc: 0.8943, val_top_1: 0.8943, val_top_5: 0.9976
Epoch [3], val_loss: 0.3196, val_acc: 0.8977, val_top_1: 0.8977, val_top_5: 0.9977
Epoch [4], val_loss: 0.3230, val_acc: 0.8982, val_top_1: 0.8982, val_top_5: 0.9974
Epoch [5], val_loss: 0.3347, val_acc: 0.8944, val_top_1: 0.8944, val_top_5: 0.9977
Epoch [6], val_loss: 0.3150, val_acc: 0.9003, val_top_1: 0.9003, val_top_5: 0.9973
Epoch [7], val_loss: 0.3356, val_acc: 0.8972, val_top_1: 0.8972, val_top_5: 0.9976
Epoch [8], val_loss: 0.3224, val_acc: 0.8979, val_top_1: 0.8979, val_top_5: 0.9975
Epoch [9], val_loss: 0.3622, val_acc: 0.8922, val_top_1: 0.8922, val_top_5: 0.9973
Epoch [10], val_loss: 0.4850, val_acc: 0.8672, val_top_1: 0.8672, val_top_5: 0.9968
Epoch [11], val_loss: 0.3581, val_acc: 0.8941, val_top_1: 0.8941, val_top_5: 0.9972
Epoch [12], val_loss: 0.3656, val_acc: 0.8870, val_top_1: 0.8870, val_top_5: 0.9978
Epoch [13], val_loss: 0.3258, val_acc: 0.8976, val_top_1: 0.8976, val_top_5: 0.9976
Epoch [14], val_loss: 0.4002, val_acc: 0.8747, val_top_1: 0.8747, val_top_5: 0.9979
Epoch [15], val_loss: 0.3280, val_acc: 0.8996, val_top_1: 0.8996, val_top_5: 0.9977
Epoch [16], val_loss: 0.4062, val_acc: 0.8823, val_top_1: 0.8823, val_top_5: 0.9971
Epoch [17], val_loss: 0.3292, val_acc: 0.8972, val_top_1: 0.8972, val_top_5: 0.9976
Epoch [18], val_loss: 0.3423, val_acc: 0.8923, val_top_1: 0.8923, val_top_5: 0.9976
Epoch [19], val_loss: 0.3916, val_acc: 0.8777, val_top_1: 0.8777, val_top_5: 0.9975
Epoch [20], val_loss: 0.3434, val_acc: 0.8975, val_top_1: 0.8975, val_top_5: 0.9976
Epoch [21], val_loss: 0.3523, val_acc: 0.8959, val_top_1: 0.8959, val_top_5: 0.9971
Epoch [22], val_loss: 0.3460, val_acc: 0.8947, val_top_1: 0.8947, val_top_5: 0.9977
Epoch [23], val_loss: 0.3579, val_acc: 0.8924, val_top_1: 0.8924, val_top_5: 0.9973
Epoch [24], val_loss: 0.4101, val_acc: 0.8764, val_top_1: 0.8764, val_top_5: 0.9979
Epoch [25], val_loss: 0.3367, val_acc: 0.8974, val_top_1: 0.8974, val_top_5: 0.9975
Epoch [26], val_loss: 0.3498, val_acc: 0.8937, val_top_1: 0.8937, val_top_5: 0.9979
Epoch [27], val_loss: 0.3364, val_acc: 0.8984, val_top_1: 0.8984, val_top_5: 0.9976
Epoch [28], val_loss: 0.3430, val_acc: 0.8979, val_top_1: 0.8979, val_top_5: 0.9975
Epoch [29], val_loss: 0.4046, val_acc: 0.8848, val_top_1: 0.8848, val_top_5: 0.9973
Epoch [30], val_loss: 0.3405, val_acc: 0.8986, val_top_1: 0.8986, val_top_5: 0.9977
Epoch [31], val_loss: 0.3648, val_acc: 0.8896, val_top_1: 0.8896, val_top_5: 0.9972
Epoch [32], val_loss: 0.3974, val_acc: 0.8817, val_top_1: 0.8817, val_top_5: 0.9976
Epoch [33], val_loss: 0.3758, val_acc: 0.8863, val_top_1: 0.8863, val_top_5: 0.9976
Epoch [34], val_loss: 0.3564, val_acc: 0.8938, val_top_1: 0.8938, val_top_5: 0.9974
Compression= 0.38530330117563705 Result after pruning is  {'val_loss': 0.4027293622493744, 'val_acc': 0.879199206829071, 'val_top_1': 0.879199206829071, 'val_top_5': 0.997363269329071}
Mask compression =  0.8 tensor(0.4796)
After masking, Compression= 0.4786663481104951 Result after pruning is  {'val_loss': 0.4193502962589264, 'val_acc': 0.8701171875, 'val_top_1': 0.8701171875, 'val_top_5': 0.997265636920929}
At train
Epoch [0], val_loss: 0.3754, val_acc: 0.8906, val_top_1: 0.8906, val_top_5: 0.9968
Epoch [1], val_loss: 0.3576, val_acc: 0.8941, val_top_1: 0.8941, val_top_5: 0.9975
Epoch [2], val_loss: 0.3530, val_acc: 0.8953, val_top_1: 0.8953, val_top_5: 0.9979
Epoch [3], val_loss: 0.3841, val_acc: 0.8898, val_top_1: 0.8898, val_top_5: 0.9971
Epoch [4], val_loss: 0.4144, val_acc: 0.8766, val_top_1: 0.8766, val_top_5: 0.9974
Epoch [5], val_loss: 0.3689, val_acc: 0.8948, val_top_1: 0.8948, val_top_5: 0.9968
Epoch [6], val_loss: 0.3571, val_acc: 0.8954, val_top_1: 0.8954, val_top_5: 0.9977
Epoch [7], val_loss: 0.3606, val_acc: 0.8921, val_top_1: 0.8921, val_top_5: 0.9974
Epoch [8], val_loss: 0.4022, val_acc: 0.8820, val_top_1: 0.8820, val_top_5: 0.9975
Epoch [9], val_loss: 0.4719, val_acc: 0.8670, val_top_1: 0.8670, val_top_5: 0.9975
Epoch [10], val_loss: 0.4831, val_acc: 0.8713, val_top_1: 0.8713, val_top_5: 0.9973
Epoch [11], val_loss: 0.4096, val_acc: 0.8814, val_top_1: 0.8814, val_top_5: 0.9979
Epoch [12], val_loss: 0.3662, val_acc: 0.8971, val_top_1: 0.8971, val_top_5: 0.9974
Epoch [13], val_loss: 0.3904, val_acc: 0.8873, val_top_1: 0.8873, val_top_5: 0.9979
Epoch [14], val_loss: 0.3610, val_acc: 0.8983, val_top_1: 0.8983, val_top_5: 0.9974
Epoch [15], val_loss: 0.3630, val_acc: 0.8960, val_top_1: 0.8960, val_top_5: 0.9974
Epoch [16], val_loss: 0.3856, val_acc: 0.8943, val_top_1: 0.8943, val_top_5: 0.9975
Epoch [17], val_loss: 0.3810, val_acc: 0.8946, val_top_1: 0.8946, val_top_5: 0.9971
Epoch [18], val_loss: 0.3594, val_acc: 0.8977, val_top_1: 0.8977, val_top_5: 0.9975
Epoch [19], val_loss: 0.3844, val_acc: 0.8901, val_top_1: 0.8901, val_top_5: 0.9978
Epoch [20], val_loss: 0.3833, val_acc: 0.8896, val_top_1: 0.8896, val_top_5: 0.9976
Epoch [21], val_loss: 0.3941, val_acc: 0.8883, val_top_1: 0.8883, val_top_5: 0.9977
Epoch [22], val_loss: 0.4035, val_acc: 0.8915, val_top_1: 0.8915, val_top_5: 0.9973
Epoch [23], val_loss: 0.4525, val_acc: 0.8767, val_top_1: 0.8767, val_top_5: 0.9976
Epoch [24], val_loss: 0.3892, val_acc: 0.8919, val_top_1: 0.8919, val_top_5: 0.9972
Epoch [25], val_loss: 0.4100, val_acc: 0.8922, val_top_1: 0.8922, val_top_5: 0.9970
Epoch [26], val_loss: 0.3869, val_acc: 0.8939, val_top_1: 0.8939, val_top_5: 0.9974
Epoch [27], val_loss: 0.4362, val_acc: 0.8854, val_top_1: 0.8854, val_top_5: 0.9975
Epoch [28], val_loss: 0.3907, val_acc: 0.8940, val_top_1: 0.8940, val_top_5: 0.9973
Epoch [29], val_loss: 0.3976, val_acc: 0.8942, val_top_1: 0.8942, val_top_5: 0.9971
Epoch [30], val_loss: 0.3975, val_acc: 0.8903, val_top_1: 0.8903, val_top_5: 0.9977
Epoch [31], val_loss: 0.3939, val_acc: 0.8968, val_top_1: 0.8968, val_top_5: 0.9974
Epoch [32], val_loss: 0.3993, val_acc: 0.8979, val_top_1: 0.8979, val_top_5: 0.9974
Epoch [33], val_loss: 0.3779, val_acc: 0.8953, val_top_1: 0.8953, val_top_5: 0.9973
Epoch [34], val_loss: 0.3981, val_acc: 0.8945, val_top_1: 0.8945, val_top_5: 0.9974
Compression= 0.4786663481104951 Result after pruning is  {'val_loss': 0.4526952803134918, 'val_acc': 0.880078136920929, 'val_top_1': 0.880078136920929, 'val_top_5': 0.9969726800918579}
Mask compression =  0.9 tensor(0.5260)
After masking, Compression= 0.5250368673845165 Result after pruning is  {'val_loss': 0.48855096101760864, 'val_acc': 0.872363269329071, 'val_top_1': 0.872363269329071, 'val_top_5': 0.996386706829071}
At train
Epoch [0], val_loss: 0.4208, val_acc: 0.8838, val_top_1: 0.8838, val_top_5: 0.9979
Epoch [1], val_loss: 0.4041, val_acc: 0.8939, val_top_1: 0.8939, val_top_5: 0.9970
Epoch [2], val_loss: 0.4024, val_acc: 0.8914, val_top_1: 0.8914, val_top_5: 0.9974
Epoch [3], val_loss: 0.4040, val_acc: 0.8948, val_top_1: 0.8948, val_top_5: 0.9975
Epoch [4], val_loss: 0.3865, val_acc: 0.8960, val_top_1: 0.8960, val_top_5: 0.9973
Epoch [5], val_loss: 0.4132, val_acc: 0.8939, val_top_1: 0.8939, val_top_5: 0.9973
Epoch [6], val_loss: 0.4297, val_acc: 0.8855, val_top_1: 0.8855, val_top_5: 0.9975
Epoch [7], val_loss: 0.3928, val_acc: 0.8938, val_top_1: 0.8938, val_top_5: 0.9979
Epoch [8], val_loss: 0.4374, val_acc: 0.8898, val_top_1: 0.8898, val_top_5: 0.9968
Epoch [9], val_loss: 0.4330, val_acc: 0.8865, val_top_1: 0.8865, val_top_5: 0.9968
Epoch [10], val_loss: 0.3970, val_acc: 0.8937, val_top_1: 0.8937, val_top_5: 0.9975
Epoch [11], val_loss: 0.4252, val_acc: 0.8883, val_top_1: 0.8883, val_top_5: 0.9968
Epoch [12], val_loss: 0.4308, val_acc: 0.8880, val_top_1: 0.8880, val_top_5: 0.9970
Epoch [13], val_loss: 0.4460, val_acc: 0.8873, val_top_1: 0.8873, val_top_5: 0.9972
